,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5158,569908781720702976,negative,0.6427,Customer Service Issue,0.6427,US Airways,,lulainlife,,0,@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,,2015-02-23 09:16:56-08:00,"Washington, DC",Eastern Time (US & Canada)
189,568833739192557569,neutral,1.0,,,Virgin America,,JetBlueNews,,0,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,,2015-02-20 10:05:06-08:00,USA,Sydney
3178,568486399663575040,neutral,0.6504,,0.0,Southwest,,ravulapati,,0,@SouthwestAir for my travel I see bz class and get away are sld out. Anytime is available . How do I know how many anytime are available?,,2015-02-19 11:04:54-08:00,"Round Rock, TX",Hawaii
811,569698504467021824,negative,1.0,longlines,0.6764,United,,scottecrouch,,1,@united we've been waiting 45 min for a gate at SFO... Yet so many of them are free.  Your excellence in operational efficiency is showing,,2015-02-22 19:21:22-08:00,"New York & Washington, D.C.",Eastern Time (US & Canada)
5948,568521303956656128,negative,1.0,longlines,0.6855,US Airways,,DerekIAm,,0,@USAirways over 15min hold on your reservation line. embarrassing. AA Platinum member.,,2015-02-19 13:23:36-08:00,"Miami, FL",Quito
6365,570295745921880064,positive,0.6529,,,American,,THE_amandajean,,0,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,,2015-02-24 10:54:36-08:00,the one and only TEXAS!!!!,Mountain Time (US & Canada)
7118,569868638968254467,negative,1.0,Customer Service Issue,1.0,American,,amandajames0610,,0,@AmericanAir please message me for assistance - can't get through to anyone.,,2015-02-23 06:37:25-08:00,"Atlanta, GA",Eastern Time (US & Canada)
722,569846678351540224,negative,1.0,Can't Tell,0.3456,United,,artistanxiety,,0,@united I need assistance. Due to your incompetence I need to reschedule a connection. I will NEVER fly @United again.,,2015-02-23 05:10:10-08:00,Punk is the preacher.,Arizona
2846,569204038811717632,negative,0.7097,Customer Service Issue,0.3656,Southwest,,katieaune,,0,@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!,,2015-02-21 10:36:32-08:00,Chicago,Central Time (US & Canada)
7684,569604453462110208,negative,1.0,Lost Luggage,0.6814,American,,agirlnamedfrank,,0,"@AmericanAir because of you, I am doing the one thing I tried to avoid. Thank you for sending me to baggage claim.",,2015-02-22 13:07:39-08:00,Brooklyn,Eastern Time (US & Canada)
2538,569891377351233536,neutral,1.0,,,Southwest,,AlMehairiAUH,,0,@SouthwestAir to start daily #B737-700 flights from #Washington Reagan to #FtLauderdale on 8AUG #avgeek,,2015-02-23 08:07:47-08:00,Abu Dhabi,Abu Dhabi
264,568140092453179394,positive,1.0,,,Virgin America,,JCervantezzz,,0,@VirginAmerica Giants and Virgin America. A match made in heaven.,,2015-02-18 12:08:48-08:00,"California, San Francisco",Pacific Time (US & Canada)
6707,570115988714164225,positive,0.6515,,,American,,sherscott,,0,@AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,,2015-02-23 23:00:18-08:00,Houston,Central Time (US & Canada)
3463,567865403101298688,neutral,1.0,,,Southwest,,benjikuriakose,,0,"@SouthwestAir still haven't been able to get through, thanks for responding",,2015-02-17 17:57:17-08:00,"FL, US of A",Eastern Time (US & Canada)
6010,568405950958333952,negative,1.0,Customer Service Issue,1.0,US Airways,,princessjenine,,0,@usairways hey just letting you know you're the worst fucking service I've ever used thanks for nothing,,2015-02-19 05:45:13-08:00,wonderland,Atlantic Time (Canada)
5334,569635391965405184,negative,1.0,Can't Tell,0.6768,US Airways,,OwlBeEmmCee,,0,@USAirways always letting me down. 👊,,2015-02-22 15:10:35-08:00,"Charlotte, NorCack",Eastern Time (US & Canada)
3278,568228761566642176,positive,1.0,,,Southwest,,SouthernBeau87,,0,"@SouthwestAir, I really appreciate you all's #BHM commercial that aired today during @BET's #BookofNegroes",,2015-02-18 18:01:08-08:00,"The Bull City, NC",Central Time (US & Canada)
7345,569690131235340288,negative,1.0,Customer Service Issue,1.0,American,,Lioninflorida,,0,@AmericanAir no private msg me and will provide details...u really need customer svc training for your staff,,2015-02-22 18:48:06-08:00,"Fort Myers, Florida",Eastern Time (US & Canada)
3884,569927035524681728,negative,0.6559,Can't Tell,0.6559,Delta,,DeadstockNYC,,7,"“@JetBlue: Our fleet's on fleek. http://t.co/Lv9HwQDK9A”

Can't fly you anymore, we had a good run ✌️",,2015-02-23 10:29:28-08:00,New York City,Quito
4367,568889828588331009,neutral,1.0,,,Delta,,KatieKane84,,0,@JetBlue I'm flying your airline just out of #LGA 😷,,2015-02-20 13:47:59-08:00,brooklyn ,Quito
2769,569264328186179584,negative,1.0,Cancelled Flight,0.6715,Southwest,,amy_ginsburg,,0,@SouthwestAir  reservation (FEHQNE)  21FEB15 | DCA-RSW. Want refund not credit for Cancelled Flightled flight please.,,2015-02-21 14:36:06-08:00,"North Bethesda, MD",Atlantic Time (Canada)
1344,569035887956271104,negative,1.0,Customer Service Issue,1.0,United,,alexreznik,,0,@united bad customer service  to NYC a few weeks ago. Thinking of moving on,,2015-02-20 23:28:22-08:00,Email: Alex@ditmasla.com,Pacific Time (US & Canada)
791,569715233549369344,negative,1.0,Flight Attendant Complaints,0.3563,United,,jeanvirgile,,0,@united yes I did. Terrible service from your courrier,,2015-02-22 20:27:51-08:00,Brossard,Eastern Time (US & Canada)
782,569722230340333569,neutral,1.0,,,United,,gochrisgo,,0,@united How do I get through @TSA to finally board UA 1534?,,2015-02-22 20:55:39-08:00,"Brooklyn, NY",Eastern Time (US & Canada)
2857,569179898532761600,negative,1.0,Customer Service Issue,0.9256,Southwest,negative,HDTeem,Customer Service Issue,0,@SouthwestAir I've been on hold for over an hour and counting…just need a simple name change http://t.co/5Siczx1oez,,2015-02-21 09:00:37-08:00,"Baton Rouge, LA",Central Time (US & Canada)
346,570275153860386816,negative,1.0,Lost Luggage,0.6563,United,,Joestudent11,,0,@united just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,,2015-02-24 09:32:46-08:00,"Jerusalem, Israel",Jerusalem
1411,568960570486976513,negative,1.0,Late Flight,1.0,United,,bokhary,,0,@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,,2015-02-20 18:29:05-08:00,"San Diego, CA",Pacific Time (US & Canada)
613,569927630469894144,negative,1.0,Customer Service Issue,1.0,United,,pamdelaney585,,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,,2015-02-23 10:31:50-08:00,"Rochester, NY",Eastern Time (US & Canada)
5997,568454051144339456,negative,1.0,Bad Flight,1.0,US Airways,,theheathmcnasty,,0,@usairways if you could change your name to @southwestair and do what they do...that'd be awesome. Also this plane smells like onion rings.,,2015-02-19 08:56:21-08:00,Jawjah,Eastern Time (US & Canada)
5169,569899709734752256,negative,1.0,Customer Service Issue,0.6838,US Airways,,electromail,,0,@USAirways I NEED TO *SPEAK* TO SOMEBODY ABOUT A RESERVATION. As in talk to a human being. Yet your computer system puts the phone down on,,2015-02-23 08:40:53-08:00,Watching @Interpol somewhere,Amsterdam
1907,568252909231738880,negative,1.0,Bad Flight,0.6806,United,,critic,,0,"@united @christinebpc ...and on some versions of the 738, row 11 has no window at all. Go ahead, check. We'll wait.","[0.0, 0.0]",2015-02-18 19:37:05-08:00,"Princeton, NJ",Eastern Time (US & Canada)
2512,569935276346351616,negative,1.0,Late Flight,0.6667,Southwest,,ClarkHerrington,,0,@SouthwestAir When will the flight resume? I don's see it in the open schedule. :/,,2015-02-23 11:02:13-08:00,"Baltimore,MD",Central Time (US & Canada)
3134,568552809555103744,neutral,1.0,,,Southwest,,AgroEquipment,,0,@SouthwestAir to the rescue. Sundown in Chicago. Next stop San Antonio! http://t.co/rQBpmwETtq,,2015-02-19 15:28:47-08:00,"Uvalde, TX",Central Time (US & Canada)
1196,569278020441284608,negative,1.0,Customer Service Issue,0.6913,United,,MaxAbrahms,,0,@united If you follow me I will DM you my phone # which you can call.,,2015-02-21 15:30:31-08:00,"Boston, MA",Atlantic Time (Canada)
3392,568069670475071488,negative,1.0,Late Flight,1.0,Southwest,,AdrienneCorn,,0,@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isn’t enough. #freedrinkcoupons,,2015-02-18 07:28:58-08:00,Nashville/Franklin,Central Time (US & Canada)
7286,569713719124602880,negative,1.0,Customer Service Issue,0.6574,American,,KarineDelage,,1,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,"[43.6950263, -79.3457844]",2015-02-22 20:21:50-08:00,"Toronto,Montreal,L.A,NY",Quito
135,569229785500680192,negative,1.0,Cancelled Flight,0.6452,Virgin America,,aaronkurlander,,0,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",,2015-02-21 12:18:51-08:00,"New York, NY",Eastern Time (US & Canada)
7528,569647146712113152,negative,1.0,Customer Service Issue,0.6509,American,,MariaJesusV,,0,@AmericanAir Now your site is not working! WTF,,2015-02-22 15:57:17-08:00,NYC,Santiago
4,570295459631263746,positive,1.0,,,Virgin America,,YupitsTate,,0,"@VirginAmerica it was amazing, and arrived an hour early. You're too good to me.",,2015-02-24 10:53:27-08:00,Los Angeles,Eastern Time (US & Canada)
2290,567763529277923329,negative,1.0,Lost Luggage,0.6901,United,,joelraronoff,,0,@united 45 minutes after arrival and no bags for most people. UA469 from den to ewr. How long should we wait until a ual rep comes here?,,2015-02-17 11:12:28-08:00,"Denver, CO",Mountain Time (US & Canada)
2331,567686845903826947,neutral,0.6579,,0.0,United,,AsianAdidasGirl,,0,@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl,"[30.09009009, -95.64621813]",2015-02-17 06:07:45-08:00,Houston,Central Time (US & Canada)
4960,570278432417972224,negative,0.6523,Cancelled Flight,0.6523,US Airways,,RyanDrinks42,,2,.@USAirways It was this saturday during all the snow in the DC area.  Excited the flight was not Cancelled Flightled but sad he went missing.,,2015-02-24 09:45:48-08:00,Just outside of Thunder Dome,Eastern Time (US & Canada)
6035,568244508837736449,neutral,1.0,,,US Airways,,KBStrauss,,0,@USAirways really!??,,2015-02-18 19:03:43-08:00,New York City,Eastern Time (US & Canada)
7013,569930406591664128,neutral,1.0,,,American,,MarkMan23,,0,@AmericanAir DM sent,"[39.91337753, -75.3408263]",2015-02-23 10:42:52-08:00,"San Diego, CA",Pacific Time (US & Canada)
4168,569435866902302720,positive,0.6742,,0.0,Delta,,logantracey,,0,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery,,2015-02-22 01:57:44-08:00,new york city,Eastern Time (US & Canada)
4328,568956535679758337,neutral,1.0,,,Delta,,KTrerotola,,0,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",,2015-02-20 18:13:03-08:00,"Boston, MA",Eastern Time (US & Canada)
3172,568494692117155841,negative,1.0,longlines,0.3452,Southwest,,blue_kap,,0,@SouthwestAir Unable to check in my flight. It says my itinerary is ineligible for checkin online. Go to counter. Very inconvenient!!!,,2015-02-19 11:37:51-08:00,"Los Angeles, CA",Pacific Time (US & Canada)
67,569774078233419776,positive,1.0,,,Virgin America,,dngoo,,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,,2015-02-23 00:21:40-08:00,"Near a park, water, or lights",Pacific Time (US & Canada)
6595,570222998919225344,negative,1.0,Customer Service Issue,0.6505,American,,bsauce2011,,0,@AmericanAir your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.,,2015-02-24 06:05:31-08:00,Fort Myers,Eastern Time (US & Canada)
112,569304436612444160,positive,0.6783,,,Virgin America,,advertisingdiva,,0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",2015-02-21 17:15:29-08:00,DC - LA - Venice Beach,Eastern Time (US & Canada)
4783,568036279989858304,positive,1.0,,,Delta,,KarlMiller,,1,@JetBlue hotspot free WiFi makes me happy. #jfk #itsthelittlethings,,2015-02-18 05:16:17-08:00,"Round Rock, TX",Central Time (US & Canada)
6584,570226414525542400,negative,1.0,Flight Attendant Complaints,1.0,American,,EMesaLaw,,0,@AmericanAir an overzealous stewardess prevented us from bringing in a car seat! #worstflight!,,2015-02-24 06:19:06-08:00,Greater New England Area,Quito
973,569564060678639616,negative,1.0,Late Flight,0.3619,United,,LMSNaomi,,1,@united we rebooked and disappointed we have to wait a whole day to start our vacation. At these fares United should have top notch service,,2015-02-22 10:27:08-08:00,deep in the ❤ of Texas...,Atlantic Time (Canada)
5172,569898346036404224,negative,0.6739,Customer Service Issue,0.6739,US Airways,,TheRealChrisCin,,0,"@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",,2015-02-23 08:35:28-08:00,"Richmond, VA",Central Time (US & Canada)
1236,569243270745866240,negative,0.7125,Can't Tell,0.7125,United,,justleon,,1,@united I need #United to be a better airline!!,,2015-02-21 13:12:26-08:00,New York City,Eastern Time (US & Canada)
7209,569784699117137920,negative,1.0,Customer Service Issue,1.0,American,,EyeOfTheGate,,0,@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,,2015-02-23 01:03:53-08:00,San Francisco,Pacific Time (US & Canada)
6257,567793072060276736,positive,0.6913,,0.0,US Airways,,Brandy_Fisher,,0,@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today.,,2015-02-17 13:09:52-08:00,Miss California United States,Eastern Time (US & Canada)
449,570080863720878081,negative,1.0,Flight Attendant Complaints,0.3847,United,,kbleggett,,0,@united why would they make me share a room?,,2015-02-23 20:40:44-08:00,"Ottawa, Canada",Eastern Time (US & Canada)
7043,569913274218622977,negative,1.0,Cancelled Flight,1.0,American,,KatieBLang,,0,@AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline,,2015-02-23 09:34:47-08:00,"Chicago, IL",Central Time (US & Canada)
6591,570224015656284160,negative,1.0,Customer Service Issue,1.0,American,,ChellyChelly,,0,@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.,,2015-02-24 06:09:34-08:00,"Pittsburgh, PA",Eastern Time (US & Canada)
2129,567927725815496704,negative,1.0,Late Flight,1.0,United,,MattBellingeri,,0,@united why couldn't you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,"[37.62063433, -122.38946673]",2015-02-17 22:04:56-08:00,"San Francisco, CA",Quito
7495,569657112109965312,negative,1.0,Late Flight,0.6596,American,,Durrant71,,1,"@AmericanAir here we go again #aa106 ""Plane not ready"". Are we going to find the crew run out of time again like last night #shortstaffed",,2015-02-22 16:36:53-08:00,"Canterbury, Kent",Amsterdam
6017,568373807414714369,negative,1.0,Customer Service Issue,1.0,US Airways,,ProActivePT,,0,"@USAirways Empty 1st class, Chairman can't move up due 2 silly award travel rule trumping common sense - customer service fail again!",,2015-02-19 03:37:30-08:00,New York/N. Carolina,Eastern Time (US & Canada)
2277,567771124235517952,negative,1.0,Flight Attendant Complaints,0.6789,United,,thodge77,,0,"@united flt 4567 no gate agent, no announcements. So unprofessional. Time to go back to @Delta",,2015-02-17 11:42:39-08:00,Memphis,Central Time (US & Canada)
7731,569593694963310593,negative,0.6541,Customer Service Issue,0.6541,American,,otisday,,0,@AmericanAir @ShannonBloom Where's my DM? Where's my voucher? Who's paying my $70 cab and my $50 car back to JFK tomorrow?,,2015-02-22 12:24:54-08:00,Pekin,Eastern Time (US & Canada)
